"Tipo","Mensaje","Archivo","Linea","Severidad","Estado","Regla"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/AuthService.cs","168","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Make 'HashPassword' a static method.","ProyectoWeb/Services/AuthService.cs","176","MINOR","OPEN","csharpsquid:S2325"
"CODE_SMELL","Remove the field '_configuration' and declare it as a local variable in the relevant methods.","ProyectoWeb/Services/EmailService.cs","14","MINOR","OPEN","csharpsquid:S1450"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/EmailService.cs","75","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/EmailService.cs","80","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Remove the field '_firebaseService' and declare it as a local variable in the relevant methods.","ProyectoWeb/Services/EmpleadoService.cs","19","MINOR","OPEN","csharpsquid:S1450"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/EmpleadoService.cs","111","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/EmpleadoService.cs","138","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Make 'HashPassword' a static method.","ProyectoWeb/Services/EmpleadoService.cs","292","MINOR","OPEN","csharpsquid:S2325"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs","58","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs","85","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs","86","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs","112","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs","113","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs","157","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs","163","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs","177","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs","180","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs","231","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs","237","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs","241","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs","247","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs","260","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/FacturaService.cs","263","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs","291","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Either log this exception and handle it, or rethrow it with some contextual information.","ProyectoWeb/Services/FacturaService.cs","293","MAJOR","OPEN","csharpsquid:S2139"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/FacturaService.cs","295","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Either log this exception and handle it, or rethrow it with some contextual information.","ProyectoWeb/Services/GananciaService.cs","66","MAJOR","OPEN","csharpsquid:S2139"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/GananciaService.cs","68","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Complete the task associated to this 'TODO' comment.","ProyectoWeb/Services/GananciaService.cs","74","INFO","OPEN","csharpsquid:S1135"
"CODE_SMELL","Complete the task associated to this 'TODO' comment.","ProyectoWeb/Services/GananciaService.cs","90","INFO","OPEN","csharpsquid:S1135"
"CODE_SMELL","Either log this exception and handle it, or rethrow it with some contextual information.","ProyectoWeb/Services/GananciaService.cs","119","MAJOR","OPEN","csharpsquid:S2139"
"CODE_SMELL","Either log this exception and handle it, or rethrow it with some contextual information.","ProyectoWeb/Services/GananciaService.cs","168","MAJOR","OPEN","csharpsquid:S2139"
"CODE_SMELL","Provide the ""DateTimeKind"" when creating this object.","ProyectoWeb/Services/GananciaService.cs","191","MAJOR","OPEN","csharpsquid:S6562"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs","48","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs","74","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs","75","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs","103","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs","109","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs","139","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs","144","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs","145","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs","162","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs","166","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs","167","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs","190","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs","194","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs","195","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs","208","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ProductoService.cs","211","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Either log this exception and handle it, or rethrow it with some contextual information.","ProyectoWeb/Services/ProductoService.cs","215","MAJOR","OPEN","csharpsquid:S2139"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ProductoService.cs","217","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ServicioService.cs","48","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs","74","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ServicioService.cs","75","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs","100","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ServicioService.cs","106","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs","133","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs","138","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ServicioService.cs","139","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs","156","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/ServicioService.cs","160","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/ServicioService.cs","161","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","47","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Define a constant instead of using this literal 'Estado' 4 times.","ProyectoWeb/Services/SolicitudService.cs","59","MINOR","OPEN","csharpsquid:S1192"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","75","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs","102","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","103","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs","130","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","131","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs","157","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","158","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs","187","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","193","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","210","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","214","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs","224","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs","228","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","229","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs","249","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs","253","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","254","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs","270","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/SolicitudService.cs","274","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/SolicitudService.cs","275","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Remove this unread private field '_configuration' or refactor the code to use its value.","ProyectoWeb/Services/StripePaymentService.cs","9","CRITICAL","OPEN","csharpsquid:S4487"
"CODE_SMELL","Remove the field '_stripeSecretKey' and declare it as a local variable in the relevant methods.","ProyectoWeb/Services/StripePaymentService.cs","11","MINOR","OPEN","csharpsquid:S1450"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs","75","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Logging in a catch clause should pass the caught exception as a parameter.","ProyectoWeb/Services/StripePaymentService.cs","81","MINOR","OPEN","csharpsquid:S6667"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs","81","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/StripePaymentService.cs","82","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs","100","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Logging in a catch clause should pass the caught exception as a parameter.","ProyectoWeb/Services/StripePaymentService.cs","106","MINOR","OPEN","csharpsquid:S6667"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs","106","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","'System.Exception' should not be thrown by user code.","ProyectoWeb/Services/StripePaymentService.cs","107","MAJOR","OPEN","csharpsquid:S112"
"CODE_SMELL","Logging in a catch clause should pass the caught exception as a parameter.","ProyectoWeb/Services/StripePaymentService.cs","125","MINOR","OPEN","csharpsquid:S6667"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs","125","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Logging in a catch clause should pass the caught exception as a parameter.","ProyectoWeb/Services/StripePaymentService.cs","142","MINOR","OPEN","csharpsquid:S6667"
"CODE_SMELL","Don't use string interpolation in logging message templates.","ProyectoWeb/Services/StripePaymentService.cs","142","MAJOR","OPEN","csharpsquid:S2629"
"CODE_SMELL","Text does not meet the minimal contrast requirement with its background.","ProyectoWeb/wwwroot/css/site.css","199","MAJOR","OPEN","css:S7924"
"CODE_SMELL","Text does not meet the minimal contrast requirement with its background.","ProyectoWeb/wwwroot/css/site.css","204","MAJOR","OPEN","css:S7924"
"CODE_SMELL","Unexpected duplicate selector "".card"", first used at line 105","ProyectoWeb/wwwroot/css/site.css","260","MAJOR","OPEN","css:S4666"
"CODE_SMELL","Prefer `globalThis` over `window`.","ProyectoWeb/wwwroot/js/charts.js","2","MINOR","OPEN","javascript:S7764"
